Level	Rule Name	Subject	Property	Value
WARN	missing_definition	PHIPO:0000707	IAO:0000600		
WARN	missing_definition	PHIPO:0000708	IAO:0000600		
WARN	missing_definition	PHIPO:0000709	IAO:0000600		
WARN	missing_definition	PHIPO:0000710	IAO:0000600		
WARN	missing_definition	PHIPO:0000711	IAO:0000600		
WARN	missing_definition	PHIPO:0000712	IAO:0000600		
WARN	missing_definition	PHIPO:0000713	IAO:0000600		
WARN	missing_definition	PHIPO:0000716	IAO:0000600		
WARN	missing_definition	PHIPO:0000717	IAO:0000600		
WARN	missing_definition	PHIPO:0000718	IAO:0000600		
WARN	missing_definition	PHIPO:0000719	IAO:0000600		
WARN	missing_definition	PHIPO:0000720	IAO:0000600		
WARN	missing_definition	PHIPO:0000721	IAO:0000600		
WARN	missing_definition	PHIPO:0000722	IAO:0000600		
WARN	missing_definition	PHIPO:0000723	IAO:0000600		
WARN	missing_definition	PHIPO:0000724	IAO:0000600		
WARN	missing_definition	PHIPO:0000726	IAO:0000600		
WARN	missing_definition	PHIPO:0000727	IAO:0000600		
WARN	missing_definition	PHIPO:0000728	IAO:0000600		
WARN	missing_definition	PHIPO:0000729	IAO:0000600		
WARN	missing_definition	PHIPO:0000730	IAO:0000600		
WARN	missing_definition	PHIPO:0000732	IAO:0000600		
WARN	missing_definition	PHIPO:0000733	IAO:0000600		
WARN	missing_definition	PHIPO:0000734	IAO:0000600		
WARN	missing_definition	PHIPO:0000735	IAO:0000600		
WARN	missing_definition	PHIPO:0000736	IAO:0000600		
WARN	missing_definition	PHIPO:0000737	IAO:0000600		
WARN	missing_definition	PHIPO:0000738	IAO:0000600		
WARN	missing_definition	PHIPO:0000739	IAO:0000600		
WARN	missing_definition	PHIPO:0000740	IAO:0000600		
WARN	missing_definition	PHIPO:0000741	IAO:0000600		
WARN	missing_definition	PHIPO:0000742	IAO:0000600		
WARN	missing_definition	PHIPO:0000743	IAO:0000600		
WARN	missing_definition	PHIPO:0000744	IAO:0000600		
WARN	missing_definition	PHIPO:0000745	IAO:0000600		
WARN	missing_definition	PHIPO:0000746	IAO:0000600		
WARN	missing_definition	PHIPO:0000747	IAO:0000600		
WARN	missing_definition	PHIPO:0000748	IAO:0000600		
WARN	missing_definition	PHIPO:0000749	IAO:0000600		
WARN	missing_definition	PHIPO:0000750	IAO:0000600		
WARN	missing_definition	PHIPO:0000751	IAO:0000600		
WARN	missing_definition	PHIPO:0000753	IAO:0000600		
WARN	missing_definition	PHIPO:0000754	IAO:0000600		
WARN	missing_definition	PHIPO:0000755	IAO:0000600		
WARN	missing_definition	PHIPO:0000756	IAO:0000600		
WARN	missing_definition	PHIPO:0000757	IAO:0000600		
WARN	missing_definition	PHIPO:0000758	IAO:0000600		
WARN	missing_definition	PHIPO:0000759	IAO:0000600		
WARN	missing_definition	PHIPO:0000760	IAO:0000600		
WARN	missing_definition	PHIPO:0000761	IAO:0000600		
WARN	missing_definition	PHIPO:0000762	IAO:0000600		
WARN	missing_definition	PHIPO:0000763	IAO:0000600		
WARN	missing_definition	PHIPO:0000764	IAO:0000600		
WARN	missing_definition	PHIPO:0000765	IAO:0000600		
WARN	missing_definition	PHIPO:0000766	IAO:0000600		
WARN	missing_definition	PHIPO:0000767	IAO:0000600		
WARN	missing_definition	PHIPO:0000768	IAO:0000600		
WARN	missing_definition	PHIPO:0000769	IAO:0000600		
WARN	missing_definition	PHIPO:0000770	IAO:0000600		
WARN	missing_definition	PHIPO:0000771	IAO:0000600		
WARN	missing_definition	PHIPO:0000772	IAO:0000600		
WARN	missing_definition	PHIPO:0000773	IAO:0000600		
WARN	missing_definition	PHIPO:0000774	IAO:0000600		
WARN	missing_definition	PHIPO:0000775	IAO:0000600		
WARN	missing_definition	PHIPO:0000776	IAO:0000600		
WARN	missing_definition	PHIPO:0000777	IAO:0000600		
WARN	missing_definition	PHIPO:0000778	IAO:0000600		
WARN	missing_definition	PHIPO:0000779	IAO:0000600		
WARN	missing_definition	PHIPO:0000780	IAO:0000600		
WARN	missing_definition	PHIPO:0000781	IAO:0000600		
WARN	missing_definition	PHIPO:0000782	IAO:0000600		
WARN	missing_definition	PHIPO:0000783	IAO:0000600		
WARN	missing_definition	PHIPO:0000784	IAO:0000600		
WARN	missing_definition	PHIPO:0000785	IAO:0000600		
WARN	missing_definition	PHIPO:0000786	IAO:0000600		
WARN	missing_definition	PHIPO:0000787	IAO:0000600		
WARN	missing_definition	PHIPO:0000788	IAO:0000600		
WARN	missing_definition	PHIPO:0000789	IAO:0000600		
WARN	missing_definition	PHIPO:0000791	IAO:0000600		
WARN	missing_definition	PHIPO:0000792	IAO:0000600		
WARN	missing_definition	PHIPO:0000793	IAO:0000600		
WARN	missing_definition	PHIPO:0000795	IAO:0000600		
WARN	missing_definition	PHIPO:0000796	IAO:0000600		
WARN	missing_definition	PHIPO:0000797	IAO:0000600		
WARN	missing_definition	PHIPO:0000798	IAO:0000600		
WARN	missing_definition	PHIPO:0000799	IAO:0000600		
WARN	missing_definition	PHIPO:0000800	IAO:0000600		
WARN	missing_definition	PHIPO:0000801	IAO:0000600		
WARN	missing_definition	PHIPO:0000802	IAO:0000600		
WARN	missing_definition	PHIPO:0000803	IAO:0000600		
WARN	missing_definition	PHIPO:0000804	IAO:0000600		
WARN	missing_definition	PHIPO:0000805	IAO:0000600		
WARN	missing_definition	PHIPO:0000806	IAO:0000600		
WARN	missing_definition	PHIPO:0000807	IAO:0000600		
WARN	missing_definition	PHIPO:0000808	IAO:0000600		
WARN	missing_definition	PHIPO:0000809	IAO:0000600		
WARN	missing_definition	PHIPO:0000810	IAO:0000600		
WARN	missing_definition	PHIPO:0000811	IAO:0000600		
WARN	missing_definition	PHIPO:0000812	IAO:0000600		
WARN	missing_definition	PHIPO:0000814	IAO:0000600		
WARN	missing_definition	PHIPO:0000815	IAO:0000600		
WARN	missing_definition	PHIPO:0000816	IAO:0000600		
WARN	missing_definition	PHIPO:0000817	IAO:0000600		
WARN	missing_definition	PHIPO:0000818	IAO:0000600		
WARN	missing_definition	PHIPO:0000819	IAO:0000600		
WARN	missing_definition	PHIPO:0000820	IAO:0000600		
WARN	missing_definition	PHIPO:0000821	IAO:0000600		
WARN	missing_definition	PHIPO:0000822	IAO:0000600		
WARN	missing_definition	PHIPO:0000823	IAO:0000600		
WARN	missing_definition	PHIPO:0000824	IAO:0000600		
WARN	missing_definition	PHIPO:0000825	IAO:0000600		
WARN	missing_definition	PHIPO:0000826	IAO:0000600		
WARN	missing_definition	PHIPO:0000827	IAO:0000600		
WARN	missing_definition	PHIPO:0000828	IAO:0000600		
WARN	missing_definition	PHIPO:0000829	IAO:0000600		
WARN	missing_definition	PHIPO:0000830	IAO:0000600		
WARN	missing_definition	PHIPO:0000831	IAO:0000600		
WARN	missing_definition	PHIPO:0000832	IAO:0000600		
WARN	missing_definition	PHIPO:0000833	IAO:0000600		
WARN	missing_definition	PHIPO:0000834	IAO:0000600		
WARN	missing_definition	PHIPO:0000835	IAO:0000600		
WARN	missing_definition	PHIPO:0000836	IAO:0000600		
WARN	missing_definition	PHIPO:0000837	IAO:0000600		
WARN	missing_definition	PHIPO:0000838	IAO:0000600		
WARN	missing_definition	PHIPO:0000839	IAO:0000600		
WARN	missing_definition	PHIPO:0000840	IAO:0000600		
WARN	missing_definition	PHIPO:0000841	IAO:0000600		
WARN	missing_definition	PHIPO:0000842	IAO:0000600		
WARN	missing_definition	PHIPO:0000843	IAO:0000600		
WARN	missing_definition	PHIPO:0000844	IAO:0000600		
WARN	missing_definition	PHIPO:0000845	IAO:0000600		
WARN	missing_definition	PHIPO:0000846	IAO:0000600		
WARN	missing_definition	PHIPO:0000847	IAO:0000600		
WARN	missing_definition	PHIPO:0000848	IAO:0000600		
WARN	missing_definition	PHIPO:0000849	IAO:0000600		
WARN	missing_definition	PHIPO:0000850	IAO:0000600		
WARN	missing_definition	PHIPO:0000851	IAO:0000600		
WARN	missing_definition	PHIPO:0000853	IAO:0000600		
WARN	missing_definition	PHIPO:0000854	IAO:0000600		
WARN	missing_definition	PHIPO:0000855	IAO:0000600		
WARN	missing_definition	PHIPO:0000856	IAO:0000600		
WARN	missing_definition	PHIPO:0000857	IAO:0000600		
WARN	missing_definition	PHIPO:0000858	IAO:0000600		
WARN	missing_definition	PHIPO:0000859	IAO:0000600		
WARN	missing_definition	PHIPO:0000860	IAO:0000600		
WARN	missing_definition	PHIPO:0000861	IAO:0000600		
WARN	missing_definition	PHIPO:0000862	IAO:0000600		
WARN	missing_definition	PHIPO:0000863	IAO:0000600		
WARN	missing_definition	PHIPO:0000864	IAO:0000600		
WARN	missing_definition	PHIPO:0000865	IAO:0000600		
WARN	missing_definition	PHIPO:0000866	IAO:0000600		
WARN	missing_definition	PHIPO:0000867	IAO:0000600		
WARN	missing_definition	PHIPO:0000868	IAO:0000600		
WARN	missing_definition	PHIPO:0000869	IAO:0000600		
WARN	missing_definition	PHIPO:0000870	IAO:0000600		
WARN	missing_definition	PHIPO:0000871	IAO:0000600		
WARN	missing_definition	PHIPO:0000872	IAO:0000600		
WARN	missing_definition	PHIPO:0000873	IAO:0000600		
WARN	missing_definition	PHIPO:0000874	IAO:0000600		
WARN	missing_definition	PHIPO:0000875	IAO:0000600		
WARN	missing_definition	PHIPO:0000876	IAO:0000600		
WARN	missing_definition	PHIPO:0000877	IAO:0000600		
WARN	missing_definition	PHIPO:0000878	IAO:0000600		
WARN	missing_definition	PHIPO:0000879	IAO:0000600		
WARN	missing_definition	PHIPO:0000880	IAO:0000600		
WARN	missing_definition	PHIPO:0000881	IAO:0000600		
WARN	missing_definition	PHIPO:0000882	IAO:0000600		
WARN	missing_definition	PHIPO:0000883	IAO:0000600		
WARN	missing_definition	PHIPO:0000884	IAO:0000600		
WARN	missing_definition	PHIPO:0000885	IAO:0000600		
WARN	missing_definition	PHIPO:0000886	IAO:0000600		
WARN	missing_definition	PHIPO:0000887	IAO:0000600		
WARN	missing_definition	PHIPO:0000888	IAO:0000600		
WARN	missing_definition	PHIPO:0000889	IAO:0000600		
WARN	missing_definition	PHIPO:0000890	IAO:0000600		
WARN	missing_definition	PHIPO:0000891	IAO:0000600		
WARN	missing_definition	PHIPO:0000892	IAO:0000600		
WARN	missing_definition	PHIPO:0000893	IAO:0000600		
WARN	missing_definition	PHIPO:0000894	IAO:0000600		
WARN	missing_definition	PHIPO:0000895	IAO:0000600		
WARN	missing_definition	PHIPO:0000896	IAO:0000600		
WARN	missing_definition	PHIPO:0000897	IAO:0000600		
WARN	missing_definition	PHIPO:0000898	IAO:0000600		
WARN	missing_definition	PHIPO:0000899	IAO:0000600		
WARN	missing_definition	PHIPO:0000901	IAO:0000600		
WARN	missing_definition	PHIPO:0000902	IAO:0000600		
WARN	missing_definition	PHIPO:0000903	IAO:0000600		
WARN	missing_definition	PHIPO:0000904	IAO:0000600		
WARN	invalid_xref	PHIPO:0000220	oboInOwl:hasDbXref	GO_0008152	
WARN	invalid_xref	PHIPO:0000492	oboInOwl:hasDbXref	GO_0008152	
INFO	lowercase_definition	PHIPO:0000305	IAO:0000115	(Required for successful infection of the host species). The ability of an organism to activate or suppress host defences to enable infectious disease. (Irrespective of the host genotype).	
INFO	lowercase_definition	PHIPO:0000311	IAO:0000115	(gene for gene relationships) or defined from the phenotype described in the published study.    The pathogen has the ability to cause infectious disease dependent upon the gene for gene relationship between the pathogen and host genotype.	
INFO	lowercase_definition	PHIPO:0000474	IAO:0000115	pathogen_host_interaction_phenotype	
INFO	lowercase_definition	PHIPO:0000517	IAO:0000115	lipid droplets present in increased numbers	
INFO	missing_superclass	PHIPO:0000001	rdfs:subClassOf		
INFO	missing_superclass	PHIPO:0000002	rdfs:subClassOf		
INFO	missing_superclass	PHIPO:0000505	rdfs:subClassOf		
INFO	missing_superclass	PHIPO:0000506	rdfs:subClassOf		
INFO	missing_superclass	PHIPO:0000507	rdfs:subClassOf		
